CITY,COUNTY,FACILITY_TYPE,SHELTER_TYPE,Risk_Capacity_Spaces,Evacuation_Zone,General_Pop,SPECIAL_NEEDS,Pet_Friendly,rsig_Longitude,rsig_Latitude,Longitude,Latitude,rsisn_Longitude,rsisn_Latitude
Newberry,ALACHUA,SHELTER,RISK,593,No,Yes, , ,-82.60425502, 29.66906401,,,,
Gainesville,ALACHUA,SHELTER,RISK,163,No,Yes, , ,-82.36826304, 29.63818101,,,,
Gainesville,ALACHUA,SHELTER,RISK,900,No,Yes, , ,-82.46277603, 29.68814902,,,,
Gainesville,ALACHUA,SHELTER,RISK,552,No,Yes, , ,-82.32800802, 29.66689901,,,,
Gainesville,ALACHUA,SHELTER,RISK,266,No,Yes, , ,-82.44516599, 29.62869098,,,,
Gainesville,ALACHUA,SHELTER,RISK,189,No,Yes, , ,-82.38745399, 29.70747701,,,,
Gainesville,ALACHUA,SHELTER,RISK,589,No,Yes, , ,-82.44516599, 29.62869098,,,,
Newberry,ALACHUA,SHELTER,RISK,457,No,Yes, , ,-82.60579703, 29.64099800,,,,
Waldo,ALACHUA,SHELTER,RISK,278,No,Yes, , ,-82.17813032, 29.79119606,,,,
Gainesville,ALACHUA,SHELTER,RISK,400,No,Yes, , ,-82.30778501, 29.66118900,,,,
Gainesville,ALACHUA,SHELTER,RISK,210,No,Yes, , ,-82.30905000, 29.64561002,,,,
Gainesville,ALACHUA,SHELTER,RISK,118,No,Yes, , ,-82.36826304, 29.63818101,,,,
Gainesville,ALACHUA,SHELTER,RISK,94,No,Yes, , ,-82.29512800, 29.64887498,,,,
Archer,ALACHUA,SHELTER,RISK,211,No,Yes, , ,-82.52304200, 29.52002501,,,,
Gainesville,ALACHUA,SHELTER,RISK,408,No,Yes, , ,-82.32800802, 29.66689901,,,,
Gainesville,ALACHUA,SHELTER,RISK,1837,No,Yes, , ,-82.36826304, 29.63818101,,,,
Gainesville,ALACHUA,SHELTER,RISK,842,No,Yes, , ,-82.26966897, 29.63981599,,,,
Gainesville,ALACHUA,SHELTER,RISK,450,No,Yes, , ,-82.42086602, 29.60768400,,,,
Alachua,ALACHUA,SHELTER,RISK,546,No,Yes, , ,-82.52386401, 29.80616102,,,,
Gainesville,ALACHUA,SHELTER,RISK,666,No,Yes, , ,-82.44516599, 29.62869098,,,,
Gainesville,ALACHUA,SHELTER,RISK,467,No,Yes, , ,-82.42086602, 29.60768400,,,,
Hawthorne,ALACHUA,SHELTER,RISK,184,No,Yes, , ,-82.09070503, 29.59414300,,,,
Gainesville,ALACHUA,SHELTER,RISK,699,No,Yes, , ,-82.34848194, 29.64494386,,,,
High Springs,ALACHUA,SHELTER,RISK,296,No,Yes, , ,-82.59185006, 29.83557492,,,,
Newberry,ALACHUA,SHELTER,RISK,447,No,Yes, , ,-82.60579703, 29.64099800,,,,
Macclenny,BAKER,SHELTER,RISK,30,No,Yes, , ,-82.11830806, 30.27471835,,,,
Macclenny,BAKER,SHELTER,RISK,306,No,Yes, , ,-82.12961109, 30.29911681,,,,
Macclenny,BAKER,SHELTER,RISK,311,No,Yes, , ,-82.12961109, 30.29911681,,,,
Glen Saint Mary,BAKER,SHELTER,RISK,285,No,Yes, , ,-82.15856261, 30.27982736,,,,
Macclenny,BAKER,SHELTER,RISK,125,No,Yes, , ,-82.12698371, 30.27648753,,,,
Macclenny,BAKER,SHELTER,RISK,836,No,Yes, , ,-82.11830806, 30.27471835,,,,
Macclenny,BAKER,SHELTER,RISK,207,No,Yes, , ,-82.12945106, 30.27684566,,,,
Macclenny,BAKER,SHELTER,RISK,316,No,Yes, , ,-82.12961109, 30.29911681,,,,
Macclenny,BAKER,SHELTER,RISK,274,No,Yes, , ,-82.12961109, 30.29911681,,,,
Springfield,BAY,SHELTER,RISK,552,No,Yes, ,Yes,-85.61524301, 30.16608099,-85.61524301, 30.16608099,,
Panama City,BAY,SHELTER,RISK,168,D,Yes, ,Yes,-85.70702904, 30.18332398,-85.70702904, 30.18332398,,
Panama City,BAY,SHELTER,RISK,393,D,Yes, ,Yes,-85.70702904, 30.18332398,-85.70702904, 30.18332398,,
Panama City,BAY,SHELTER,RISK,400,No,Yes, ,Yes,-85.56411399, 30.24187200,-85.56411399, 30.24187200,,
Panama City,BAY,SHELTER,RISK,107,No,Yes, ,Yes,-85.62116198, 30.17427002,-85.62116198, 30.17427002,,
Panama City,BAY,SHELTER,RISK,327,No,Yes, ,Yes,-85.68895471, 30.39417873,-85.68895471, 30.39417873,,
Panama City,BAY,SHELTER,RISK,208,No,Yes, ,Yes,-85.69123301, 30.17070302,-85.69123301, 30.17070302,,
Fountain,BAY,SHELTER,RISK,288,No,Yes, ,Yes,-85.44058896, 30.36635101,-85.44058896, 30.36635101,,
Lynn Haven,BAY,SHELTER,RISK,139,No,Yes, ,Yes,-85.65584604, 30.22849800,-85.65584604, 30.22849800,,
Panama City,BAY,SHELTER,RISK,382,No,Yes, ,Yes,-85.68895471, 30.39417873,-85.68895471, 30.39417873,,
Youngstown,BAY,SHELTER,RISK,207,No,Yes, ,Yes,-85.57356000, 30.31227500,-85.57356000, 30.31227500,,
Panama City,BAY,SHELTER,RISK,494,No,Yes, ,Yes,-85.65079200, 30.21048001,-85.65079200, 30.21048001,,
Panama City,BAY,SHELTER,RISK,237,No,Yes, ,Yes,-85.61524301, 30.16608099,-85.61524301, 30.16608099,,
Panama City,BAY,SHELTER,RISK,240,No,Yes, ,Yes,-85.68895471, 30.39417873,-85.68895471, 30.39417873,,
Panama City,BAY,SHELTER,RISK,265,No,Yes, ,Yes,-85.63851796, 30.16655301,-85.63851796, 30.16655301,,
Panama City,BAY,SHELTER,RISK,877,No,Yes, ,Yes,-85.56317597, 30.24219998,-85.56317597, 30.24219998,,
Panama City,BAY,SHELTER,RISK,92,No,Yes, ,Yes,-85.66797901, 30.16873000,-85.66797901, 30.16873000,,
Panama City,BAY,SHELTER,RISK,438,No,Yes, ,Yes,-85.56411399, 30.24187200,-85.56411399, 30.24187200,,
Panama City,BAY,SHELTER,RISK,395,No,Yes, ,Yes,-85.68895471, 30.39417873,-85.68895471, 30.39417873,,
Panama City,BAY,SHELTER,RISK,483,D,Yes, ,Yes,-85.70702904, 30.18332398,-85.70702904, 30.18332398,,
Panama City,BAY,SHELTER,RISK,470,No,Yes, ,Yes,-85.68895471, 30.39417873,-85.68895471, 30.39417873,,
Panama City,BAY,SHELTER,RISK,243,No,Yes, ,Yes,-85.62116198, 30.17427002,-85.62116198, 30.17427002,,
Panama City,BAY,SHELTER,RISK,180,No,Yes, ,Yes,-85.60051400, 30.13559902,-85.60051400, 30.13559902,,
Panama City,BAY,SHELTER,RISK,168,No,Yes, ,Yes,-85.69123301, 30.17070302,-85.69123301, 30.17070302,,
Panama City,BAY,SHELTER,RISK,235,No,Yes, ,Yes,-85.56411399, 30.24187200,-85.56411399, 30.24187200,,
Panama City,BAY,SHELTER,RISK,267,No,Yes, ,Yes,-85.68895471, 30.39417873,-85.68895471, 30.39417873,,
Panama City,BAY,SHELTER,RISK,46,D,Yes, ,Yes,-85.70702904, 30.18332398,-85.70702904, 30.18332398,,
Panama City,BAY,SHELTER,RISK,576,No,Yes, ,Yes,-85.68895471, 30.39417873,-85.68895471, 30.39417873,,
Panama City,BAY,SHELTER,RISK,426,No,Yes, ,Yes,-85.56411399, 30.24187200,-85.56411399, 30.24187200,,
Panama City,BAY,SHELTER,RISK,253,C,Yes, ,Yes,-85.64585699, 30.14689699,-85.64585699, 30.14689699,,
Panama City,BAY,SHELTER,RISK,680,No,Yes, ,Yes,-85.65870603, 30.17061400,-85.65870603, 30.17061400,,
Panama City,BAY,SHELTER,RISK,222,No,Yes, ,Yes,-85.64554131, 30.20228600,-85.64554131, 30.20228600,,
Youngstown,BAY,SHELTER,RISK,82,No,Yes, ,Yes,-85.57356000, 30.31227500,-85.57356000, 30.31227500,,
Panama City,BAY,SHELTER,RISK,138,No,Yes, ,Yes,-85.66797901, 30.16873000,-85.66797901, 30.16873000,,
Panama City,BAY,SHELTER,RISK,175,No,Yes, ,Yes,-85.64126698, 30.16684701,-85.64126698, 30.16684701,,
Starke,BRADFORD,SHELTER,RISK,230,No,Yes, , ,-82.12257998, 29.95120000,,,,
Starke,BRADFORD,SHELTER,RISK,52,No,Yes, , ,-82.11490652, 29.94560105,,,,
Hampton,BRADFORD,SHELTER,RISK,95,No,Yes, , ,-82.12928997, 29.86913462,,,,
Starke,BRADFORD,SHELTER,RISK,235,No,Yes, , ,-82.12257998, 29.95120000,,,,
Starke,BRADFORD,SHELTER,RISK,281,No,Yes, , ,-82.12257998, 29.95120000,,,,
Srtarke,BRADFORD,SHELTER,RISK,248,No,Yes, , ,-82.11490652, 29.94560105,,,,
W Melbourne,BREVARD,SHELTER,RISK,395,No,Yes, , ,-80.66112327, 28.06092648,,,,
Melbourne,BREVARD,SHELTER,RISK,269,No,Yes, , ,-80.66685852, 28.06106061,,,,
Palm Bay,BREVARD,SHELTER,RISK,730,No,Yes, , ,-80.75432896, 27.99409662,,,,
Melbourne,BREVARD,SHELTER,RISK,1943,No,Yes, , ,-80.67417102, 28.17865702,,,,
Viera,BREVARD,SHELTER,RISK,779,No,Yes, , ,-80.73595001, 28.25228500,,,,
Palm Bay,BREVARD,SHELTER,RISK,122,No,Yes, , ,-80.67601797, 27.95104698,,,,
Port St. John,BREVARD,SHELTER,RISK,376,No,Yes, , ,-80.82356743, 28.47554708,,,,
Palm Bay,BREVARD,SHELTER,RISK,194,No,Yes, , ,-80.71874598, 28.02940902,,,,
Palm Bay,BREVARD,SHELTER,RISK,470,No,Yes, , ,-80.67601797, 27.95104698,,,,
Rockledge,BREVARD,SHELTER,RISK,355,No,Yes, , ,-80.74414298, 28.30920001,,,,
Palm Bay,BREVARD,SHELTER,RISK,244,No,Yes, , ,-80.66043277, 27.98746686,,,,
Palm Bay,BREVARD,SHELTER,RISK,484,No,Yes, ,Yes,-80.73103450, 27.99901984,-80.73103450, 27.99901984,,
Melbourne,BREVARD,SHELTER,RISK,280,No,Yes, , ,-80.68944397, 28.24495152,,,,
Palm Bay,BREVARD,SHELTER,RISK,229,No,Yes, , ,-80.64328203, 28.02957200,,,,
Port St John,BREVARD,SHELTER,RISK,63,No,Yes, , ,-80.79469781, 28.48736336,,,,
Melbourne,BREVARD,SHELTER,RISK,2288,No,Yes, , ,-80.66427400, 28.06240798,,,,
Port St. John,BREVARD,SHELTER,RISK,189,No,Yes, , ,-80.82356743, 28.47554708,,,,
Viera,BREVARD,SHELTER,RISK,217,No,Yes, , ,-80.74454900, 28.26308801,,,,
Palm Bay,BREVARD,SHELTER,RISK,795,No,Yes, , ,-80.75432896, 27.99409662,,,,
Port St. John,BREVARD,SHELTER,RISK,937,No,Yes, , ,-80.82718967, 28.47554023,,,,
Mims,BREVARD,SHELTER,RISK,342,No,Yes, , ,-80.84653969, 28.66864812,,,,
Palm Bay,BREVARD,SHELTER,RISK,302,No,Yes, , ,-80.71874598, 28.02940902,,,,
Palm Bay,BREVARD,SHELTER,RISK,302,No,Yes, , ,-80.69765803, 27.98691801,,,,
Palm Bay,BREVARD,SHELTER,RISK,1570,No,Yes, , ,-80.67601797, 27.95104698,,,,
Titusville,BREVARD,SHELTER,RISK,136,No,Yes, , ,-80.81349703, 28.54103800,,,,
Port St. John,BREVARD,SHELTER,RISK,285,No,Yes, , ,-80.82356743, 28.47554708,,,,
Palm Bay,BREVARD,SHELTER,RISK,246,No,Yes, , ,-80.67588793, 27.94465997,,,,
Palm Bay,BREVARD,SHELTER,RISK,1001,No,Yes, , ,-80.67601797, 27.95104698,,,,
Palm Bay,BREVARD,SHELTER,RISK,341,No,Yes, , ,-80.69765803, 27.98691801,,,,
Palm Bay,BREVARD,SHELTER,RISK,347,No,Yes, , ,-80.71874598, 28.02940902,,,,
Port St John,BREVARD,SHELTER,RISK,225,No,Yes, , ,-80.79469781, 28.48736336,,,,
Viera,BREVARD,SHELTER,RISK,1077,No,Yes, , ,-80.73595001, 28.25228500,,,,
Melbourne,BREVARD,SHELTER,RISK,1888,No,Yes, , ,-80.66430703, 28.17089198,,,,
Palm Bay,BREVARD,SHELTER,RISK,234,No,Yes, , ,-80.64328203, 28.02957200,,,,
Viera,BREVARD,SHELTER,RISK,974,No,Yes, , ,-80.73595001, 28.25228500,,,,
Palm Bay,BREVARD,SHELTER,RISK,279,No,Yes, , ,-80.67601797, 27.95104698,,,,
Melbourne,BREVARD,SHELTER,RISK,376,No,Yes, , ,-80.66685852, 28.06106061,,,,
Port St. John,BREVARD,SHELTER,RISK,307,No,Yes, , ,-80.82718967, 28.47554023,,,,
Rockledge,BREVARD,SHELTER,RISK,119,No,Yes, , ,-80.74414298, 28.30920001,,,,
Palm Bay,BREVARD,SHELTER,RISK,368,No,Yes, , ,-80.64328203, 28.02957200,,,,
Port St. John,BREVARD,SHELTER,RISK,269,No,Yes, , ,-80.82356743, 28.47554708,,,,
Palm Bay,BREVARD,SHELTER,RISK,916,No,Yes, , ,-80.75432896, 27.99409662,,,,
Palm Bay,BREVARD,SHELTER,RISK,186,No,Yes, , ,-80.69765803, 27.98691801,,,,
Palm Bay,BREVARD,SHELTER,RISK,992,No,Yes, , ,-80.67601797, 27.95104698,,,,
Melbourne,BREVARD,SHELTER,RISK,571,E,Yes, , ,-80.64790297, 28.13052901,,,,
Melbourne,BREVARD,SHELTER,RISK,227,No,Yes, , ,-80.66685852, 28.06106061,,,,
W Melbourne,BREVARD,SHELTER,RISK,793,No,Yes, , ,-80.66112327, 28.06092648,,,,
Palm Bay,BREVARD,SHELTER,RISK,230,No,Yes, , ,-80.69765803, 27.98691801,,,,
Palm Bay,BREVARD,SHELTER,RISK,230,No,Yes, , ,-80.71874598, 28.02940902,,,,
Port St John,BREVARD,SHELTER,RISK,182,No,Yes, , ,-80.79469781, 28.48736336,,,,
Port St John,BREVARD,SHELTER,RISK,274,No,Yes, , ,-80.79469781, 28.48736336,,,,
Palm Bay,BREVARD,SHELTER,RISK,1014,No,Yes, , ,-80.75432896, 27.99409662,,,,
Palm Bay,BREVARD,SHELTER,RISK,188,No,Yes, , ,-80.71874598, 28.02940902,,,,
Melbourne,BREVARD,SHELTER,RISK,341,No,Yes, , ,-80.68944397, 28.24495152,,,,
Port St. John,BREVARD,SHELTER,RISK,1277,No,Yes, , ,-80.82718967, 28.47554023,,,,
Port St. John,BREVARD,SHELTER,RISK,248,No,Yes, ,Yes,-80.80573899, 28.47465400,-80.80573899, 28.47465400,,
Viera,BREVARD,SHELTER,RISK,906,No,Yes, , ,-80.73595001, 28.25228500,,,,
Rockledge,BREVARD,SHELTER,RISK,149,No,Yes, , ,-80.74414298, 28.30920001,,,,
Titusville,BREVARD,SHELTER,RISK,231,No,Yes, , ,-80.81349703, 28.54103800,,,,
Port St. John,BREVARD,SHELTER,RISK,386,No,Yes, , ,-80.82718967, 28.47554023,,,,
Port St John,BREVARD,SHELTER,RISK,368,No,Yes, , ,-80.79469781, 28.48736336,,,,
Viera,BREVARD,SHELTER,RISK,484,No,Yes, ,Yes,-80.72831497, 28.24794342,-80.72831497, 28.24794342,,
Palm Bay,BREVARD,SHELTER,RISK,277,No,Yes, , ,-80.64328203, 28.02957200,,,,
Cocoa,BREVARD,SHELTER,RISK,165,No,Yes, , ,-80.75003303, 28.38340998,,,,
Melbourne,BREVARD,SHELTER,RISK,285,No,Yes, , ,-80.66685852, 28.06106061,,,,
Titusville,BREVARD,SHELTER,RISK,176,No,Yes, , ,-80.81349703, 28.54103800,,,,
Melbourne,BREVARD,SHELTER,RISK,186,No,Yes, , ,-80.68944397, 28.24495152,,,,
Titusville,BREVARD,SHELTER,RISK,135,No,Yes, , ,-80.85125901, 28.62467099,,,,
Palm Bay,BREVARD,SHELTER,RISK,96,No,Yes, , ,-80.67601797, 27.95104698,,,,
Palm Bay,BREVARD,SHELTER,RISK,1013,No,Yes, , ,-80.75432896, 27.99409662,,,,
W Melbourne,BREVARD,SHELTER,RISK,1065,No,Yes, , ,-80.66112327, 28.06092648,,,,
Melbourne,BREVARD,SHELTER,RISK,1527,No,Yes, , ,-80.66406597, 28.11712199,,,,
Melbourne,BREVARD,SHELTER,RISK,302,No,Yes, , ,-80.68944397, 28.24495152,,,,
Palm Bay,BREVARD,SHELTER,RISK,1943,No,Yes, , ,-80.67588793, 27.94465997,,,,
Melbourne,BREVARD,SHELTER,RISK,227,E,Yes, , ,-80.61921298, 28.04835602,,,,
Viera,BREVARD,SHELTER,RISK,581,No,Yes, , ,-80.73595001, 28.25228500,,,,
Melbourne,BREVARD,SHELTER,RISK,277,No,Yes, , ,-80.66685852, 28.06106061,,,,
Sharpes,BREVARD,SHELTER,RISK,484,No,Yes, , ,-80.75593000, 28.43166000,,,,
Palm Bay,BREVARD,SHELTER,RISK,268,No,Yes, , ,-80.67601797, 27.95104698,,,,
Melbourne,BREVARD,SHELTER,RISK,189,No,Yes, , ,-80.66685852, 28.06106061,,,,
Melbourne,BREVARD,SHELTER,RISK,230,No,Yes, , ,-80.68944397, 28.24495152,,,,
Palm Bay,BREVARD,SHELTER,RISK,321,No,Yes, , ,-80.75432896, 27.99409662,,,,
Palm Bay,BREVARD,SHELTER,RISK,181,No,Yes, , ,-80.64328203, 28.02957200,,,,
Palm Bay,BREVARD,SHELTER,RISK,280,No,Yes, , ,-80.69765803, 27.98691801,,,,
Cocoa,BREVARD,SHELTER,RISK,336,No,Yes, , ,-80.74776899, 28.36841400,,,,
W Melbourne,BREVARD,SHELTER,RISK,1189,No,Yes, , ,-80.66112327, 28.06092648,,,,
Titusville,BREVARD,SHELTER,RISK,194,No,Yes, , ,-80.85125901, 28.62467099,,,,
Rockledge,BREVARD,SHELTER,RISK,128,No,Yes, , ,-80.74414298, 28.30920001,,,,
Melbourne,BREVARD,SHELTER,RISK,498,E,Yes, , ,-80.64790297, 28.13052901,,,,
Palm Bay,BREVARD,SHELTER,RISK,274,No,Yes, , ,-80.67601797, 27.95104698,,,,
Port St. John,BREVARD,SHELTER,RISK,935,No,Yes, , ,-80.82718967, 28.47554023,,,,
Port St. John,BREVARD,SHELTER,RISK,227,No,Yes, , ,-80.82356743, 28.47554708,,,,
Port St John,BREVARD,SHELTER,RISK,236,No,Yes, , ,-80.79469781, 28.48736336,,,,
Cocoa,BREVARD,SHELTER,RISK,158,No,Yes, , ,-80.75003303, 28.38340998,,,,
Palm Bay,BREVARD,SHELTER,RISK,256,No,Yes, , ,-80.66043277, 27.98746686,,,,
Viera,BREVARD,SHELTER,RISK,2002,No,Yes, , ,-80.74454900, 28.26308801,,,,
Titusville,BREVARD,SHELTER,RISK,263,No,Yes, , ,-80.81349703, 28.54103800,,,,
Mims,BREVARD,SHELTER,RISK,475,No,Yes, , ,-80.85785643, 28.70313814,,,,
Palm Bay,BREVARD,SHELTER,RISK,278,No,Yes, , ,-80.71874598, 28.02940902,,,,
Tamarac,BROWARD,SHELTER,RISK,2410,No,Yes, ,Yes,-80.27596385, 26.19565855,-80.27596385, 26.19565855,,
Pembroke Pines,BROWARD,SHELTER,RISK,1251,No,Yes, , ,-80.39116592, 26.02918628,,,,
Pembroke Pines,BROWARD,SHELTER,RISK,1210,No,Yes, , ,-80.26399091, 26.01009342,,,,
Pembroke Pines,BROWARD,SHELTER,RISK,2335,No,Yes, , ,-80.33115001, 26.01305001,,,,
Weston,BROWARD,SHELTER,RISK,2287,No,Yes, ,Yes,-80.39010617, 26.08448720,-80.39010617, 26.08448720,,
Pompano Beach,BROWARD,SHELTER,RISK,1800,No,Yes, , ,-80.11052260, 26.23666003,,,,
Coconut Creek,BROWARD,SHELTER,RISK,2337,No,Yes, , ,-80.19962653, 26.31184519,,,,
Hollywood,BROWARD,SHELTER,RISK,815,No,Yes, , ,-80.18836999, 26.00376001,,,,
Ft. Lauderdale,BROWARD,SHELTER,RISK,800,No,Yes, , ,-80.12908999, 26.19135002,,,,
Ft. Lauderdale,BROWARD,SHELTER,RISK,800,No,Yes, , ,-80.17266355, 26.15118123,,,,
Weston,BROWARD,SHELTER,RISK,2297,No,Yes, , ,-80.40245310, 26.07544441,,,,
Parkland,BROWARD,SHELTER,RISK,2425,No,Yes, , ,-80.26677247, 26.32000684,,,,
Pembroke Park,BROWARD,SHELTER,RISK,2389,No,Yes, , ,-80.19557902, 25.97818598,,,,
Coral Springs,BROWARD,SHELTER,RISK,1696,No,Yes, , ,-80.29427725, 26.26180138,,,,
Pembroke Pines,BROWARD,SHELTER,RISK,2394,No,Yes, , ,-80.37657502, 26.01165364,,,,
Ft. Lauderdale,BROWARD,SHELTER,RISK,1132,No,Yes, , ,-80.17062491, 26.15034959,,,,
Miramar,BROWARD,SHELTER,RISK,1181,No,Yes, , ,-80.28746682, 25.98633041,,,,
Hollywood,BROWARD,SHELTER,RISK,1060,No,Yes, , ,-80.15225002, 26.01676001,,,,
Plantation,BROWARD,SHELTER,RISK,2384,No,Yes, , ,-80.20443577, 26.13168642,,,,
Coconut Creek,BROWARD,SHELTER,RISK,1089,No,Yes, , ,-80.19155998, 26.28422000,,,,
Pembroke Pines,BROWARD,SHELTER,RISK,2328,No,Yes, , ,-80.35007071, 26.01804627,,,,
Weston,BROWARD,SHELTER,RISK,2287,No,Yes, , ,-80.41694418, 26.12109780,,,,
Miramar,BROWARD,SHELTER,RISK,800,No,Yes, , ,-80.34374424, 25.96436987,,,,
Lauderdale Lakes,BROWARD,SHELTER,RISK,2384,No,Yes, , ,-80.20419997, 26.17606000,,,,
Miramar,BROWARD,SHELTER,RISK,2303,No,Yes, , ,-80.39331004, 25.98474000,,,,
Miramar,BROWARD,SHELTER,RISK,2299,No,Yes, , ,-80.32777509, 25.98532232,,,,
Miramar,BROWARD,SHELTER,RISK,2406,No,Yes, , ,-80.37728900, 25.98605454,,,,
Davie,BROWARD,SHELTER,RISK,2389,No,Yes, , ,-80.27797304, 26.10447801,,,,
Margate,BROWARD,SHELTER,RISK,2303,No,Yes, , ,-80.19352201, 26.25901101,,,,
Coral Springs,BROWARD,SHELTER,RISK,1214,No,Yes, , ,-80.26337515, 26.26723393,,,,
Pembroke Pines,BROWARD,SHELTER,RISK,1258,No,Yes, , ,-80.43035001, 26.01213001,,,,
Miramar,BROWARD,SHELTER,RISK,815,No,Yes, , ,-80.36665144, 25.97844629,,,,
Tamarac,BROWARD,SHELTER,RISK,825,No,Yes, ,Yes,-80.27620810, 26.19607673,-80.27620810, 26.19607673,,
Hallandale,BROWARD,SHELTER,RISK,1637,No,Yes, , ,-80.16099580, 25.97680150,,,,
Miramar,BROWARD,SHELTER,RISK,2295,No,Yes, , ,-80.36167531, 25.99186094,,,,
Altha,CALHOUN,SHELTER,RISK,193,No,Yes, , ,-85.12350375, 30.57375290,,,,
Blountstown,CALHOUN,SHELTER,RISK,486,No,Yes, , ,-85.04258996, 30.46786001,,,,
Blountstown,CALHOUN,SHELTER,RISK,179,No,Yes, , ,-85.04258996, 30.46786001,,,,
Altha,CALHOUN,SHELTER,RISK,236,No,Yes, , ,-85.12350375, 30.57375290,,,,
Altha,CALHOUN,SHELTER,RISK,90,No,Yes, , ,-85.30692642, 30.52151261,,,,
Blountstown,CALHOUN,SHELTER,RISK,536,No,Yes, , ,-85.04258996, 30.46786001,,,,
Altha,CALHOUN,SHELTER,RISK,315,No,Yes, , ,-85.12350375, 30.57375290,,,,
Altha,CALHOUN,SHELTER,RISK,700,No,Yes, , ,-85.12350375, 30.57375290,,,,
Blountstown,CALHOUN,SHELTER,RISK,463,No,Yes, , ,-85.04258996, 30.46786001,,,,
Citrus Springs,CITRUS,SHELTER,RISK,366,No,Yes, , ,-82.43360098, 28.97361700,,,,
Citrus Springs,CITRUS,SHELTER,RISK,298,No,Yes, , ,-82.43360098, 28.97361700,,,,
Citrus Springs,CITRUS,SHELTER,RISK,239,No,Yes, , ,-82.43819501, 28.97382998,,,,
Hernando,CITRUS,SHELTER,RISK,2210,No,Yes, , ,-82.44409604, 28.90531098,,,,
Inverness,CITRUS,SHELTER,RISK,344,No,Yes, , ,-82.33776900, 28.83481201,,,,
Citrus Springs,CITRUS,SHELTER,RISK,57,No,Yes, , ,-82.43360098, 28.97361700,,,,
Citrus Springs,CITRUS,SHELTER,RISK,353,No,Yes, , ,-82.43360098, 28.97361700,,,,
