Name,CITY,COUNTY,Longitude,Latitude,FACILITY_TYPE,fs_Longitude,fs_Latitude,fb_Longitude,fb_Latitude,ng_Longitude,ng_Latitude
,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.70253796,30.48699007
,Jacksonville,DUVAL,,,NATIONAL GUARD,,,,,-81.88481400,30.22252400
,PENSACOLA,ESCAMBIA,,,NATIONAL GUARD,,,,,-87.19376548,30.52551525
,PENSACOLA,ESCAMBIA,,,NATIONAL GUARD,,,,,-87.18902451,30.52121213
,PALM COAST,FLAGLER,,,NATIONAL GUARD,,,,,-81.21098196,29.45263408
,APALACHICOLA,FRANKLIN,,,NATIONAL GUARD,,,,,-84.98479854,29.72637743
,Quincy,GADSDEN,,,NATIONAL GUARD,,,,,-84.59155727,30.55538370
,WAUCHULA,HARDEE,,,NATIONAL GUARD,,,,,-81.83848973,27.53485221
,Brooksville,HERNANDO,,,NATIONAL GUARD,,,,,-82.45905966,28.47837524
,Brooksville,HERNANDO,,,NATIONAL GUARD,,,,,-82.45453605,28.47887476
,BROOKSVILLE,HERNANDO,,,NATIONAL GUARD,,,,,-82.45442701,28.48035189
,Avon Park,HIGHLANDS,,,NATIONAL GUARD,,,,,-81.50828802,27.55137466
,TAMPA,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.48374407,27.94891053
,TAMPA,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.48705234,27.83652210
,PLANT CITY,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.16098479,28.00399338
,BONIFAY,HOLMES,,,NATIONAL GUARD,,,,,-85.68273441,30.80208036
,MARIANNA,JACKSON,,,NATIONAL GUARD,,,,,-85.29291719,30.78353544
,EUSTIS,LAKE,,,NATIONAL GUARD,,,,,-81.68513680,28.84681278
,TAVARES,LAKE,,,NATIONAL GUARD,,,,,-81.75041715,28.78918325
,LEESBURG,LAKE,,,NATIONAL GUARD,,,,,-81.87687624,28.81315437
,FORT MYERS,LEE,,,NATIONAL GUARD,,,,,-81.84416442,26.65597244
,TALLAHASSEE,LEON,,,NATIONAL GUARD,,,,,-84.22590211,30.45245536
,TALLAHASSEE,LEON,,,NATIONAL GUARD,,,,,-84.28155059,30.43892442
,PALMETTO,MANATEE,,,NATIONAL GUARD,,,,,-82.58173682,27.52259632
,BRADENTON,MANATEE,,,NATIONAL GUARD,,,,,-82.53756911,27.48835206
,OCALA,MARION,,,NATIONAL GUARD,,,,,-82.14689235,29.16750580
,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.20880780,25.80219293
,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.39720873,25.49403626
,HOMESTEAD,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.39093485,25.49786171
,SUMMERLAND KEY,MONROE,,,NATIONAL GUARD,,,,,-81.50298417,24.69580048
,CRESTVIEW,OKALOOSA,,,NATIONAL GUARD,,,,,-86.54958546,30.76060011
,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.35943330,28.51075834
,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.33737635,28.44590561
,WEST PALM BEACH,PALM BEACH,,,NATIONAL GUARD,,,,,-80.09063989,26.67377919
,WEST PALM BEACH,PALM BEACH,,,NATIONAL GUARD,,,,,-80.07213396,26.68798200
,DADE CITY,PASCO,,,NATIONAL GUARD,,,,,-82.18717469,28.36572461
,SAINT PETERSBURG,PINELLAS,,,NATIONAL GUARD,,,,,-82.68197726,27.73448569
,PINELLAS PARK,PINELLAS,,,NATIONAL GUARD,,,,,-82.67481975,27.85455304
,CLEARWATER,PINELLAS,,,NATIONAL GUARD,,,,,-82.78890280,27.97307062
,Haines City,POLK,,,NATIONAL GUARD,,,,,-81.64418365,28.11723314
,WINTER HAVEN,POLK,,,NATIONAL GUARD,,,,,-81.71890271,28.01903957
,HAINES CITY,POLK,,,NATIONAL GUARD,,,,,-81.64308108,28.11704155
,LAKELAND,POLK,,,NATIONAL GUARD,,,,,-82.01671714,27.99423599
,LAKELAND,POLK,,,NATIONAL GUARD,,,,,-82.02976566,27.99609861
,BARTOW,POLK,,,NATIONAL GUARD,,,,,-81.78101928,27.95358330
,LAKE WALES,POLK,,,NATIONAL GUARD,,,,,-81.61910811,27.89686490
,PALATKA,PUTNAM,,,NATIONAL GUARD,,,,,-81.64916219,29.63773994
,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.30976809,29.88778870
,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.37451490,29.83249788
,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32122452,29.91062910
,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.31054511,29.88773729
,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.30646880,29.87961219
,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.35003859,29.96966497
,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.31026149,29.88656108
,St Augustine,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.31367730,29.89049255
,St Augustine,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32682141,29.87695106
,FORT PIERCE,ST. LUCIE,,,NATIONAL GUARD,,,,,-80.35355951,27.44344083
,SARASOTA,SARASOTA,,,NATIONAL GUARD,,,,,-82.51149869,27.33586531
,SANFORD,SEMINOLE,,,NATIONAL GUARD,,,,,-81.25909276,28.81116103
,LIVE OAK,SUWANNEE,,,NATIONAL GUARD,,,,,-83.00831846,30.29049521
,DAYTONA BEACH,VOLUSIA,,,NATIONAL GUARD,,,,,-81.01296426,29.20786318
,DELAND,VOLUSIA,,,NATIONAL GUARD,,,,,-81.30038212,29.02330344
,CHIPLEY,WASHINGTON,,,NATIONAL GUARD,,,,,-85.53628034,30.77583347
